=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2014.03.29 14:33:53 =~=~=~=~=~=~=~=~=~=~=~=
4202,0,0,0,0,0,0,0,-500,-500,-500,0,0,0,0
4239,0,0,0,0,0,0,0,-500,-500,-500,0,0,0,0
4276,0,0,0,0,0,0,0,-500,-500,-500,0,0,0,0
4313,0,0,0,0,0,0,0,-500,-500,-500,0,0,0,0
4350,0,0,0,0,0,0,0,-500,-500,-500,0,0,0,0
4387,0,0,0,0,0,0,0,-500,-500,-500,0,0,0,0
4424,0,0,0,0,0,0,0,-500,-500,-500,0,0,0,0
347,-1116,168,16864,-226,99,-16,0,-500,-500,-500,0,0,0,0
386,-1136,252,16836,-248,-7,-27,0,-500,-500,-500,0,0,0,0
425,-1088,224,16924,-252,-77,-22,0,-500,-500,-500,0,0,0,0
464,-868,200,16868,-242,-205,-4,0,-500,-500,-500,0,0,0,0
503,-952,144,16908,-223,-315,-33,0,-500,-500,-500,0,0,0,0
542,-828,200,16864,-247,-414,1,0,-500,-500,-500,0,0,0,0
581,-828,196,16840,-256,-510,-12,0,-500,-500,-500,0,0,0,0
620,-736,184,16972,-260,-543,2,0,-500,-500,-500,0,0,0,0
659,-688,188,17020,-226,-547,-21,0,-500,-500,-500,0,0,0,0
698,-624,332,16904,-247,-530,-10,0,-500,-500,-500,0,0,0,0
737,-628,264,16884,-241,-472,-22,0,-500,-500,-500,0,0,0,0
776,-488,176,17076,-249,-422,-3,0,-500,-500,-500,0,0,0,0
815,-528,120,16960,-243,-334,-23,0,-500,-500,-500,0,0,0,0
854,-464,152,16900,-236,-243,-10,0,-500,-500,-500,0,0,0,0
893,-304,204,16840,-260,-186,-18,0,-500,-500,-500,0,0,0,0
932,-372,268,16904,-230,-90,-17,0,-500,-500,-500,0,0,0,0
971,-416,180,16904,-240,-2,-21,0,-500,-500,-500,0,0,0,0
1010,-384,244,16792,-252,87,-14,0,-500,-500,-500,0,0,0,0
1049,-360,32,16892,-197,172,-21,0,-500,-500,-500,0,0,0,0
1088,-364,140,16992,-225,259,-26,0,-500,-500,-500,0,0,0,0
1127,-256,204,16988,-221,337,-52,0,-500,-500,-500,0,0,0,0
1166,-352,136,16904,-212,408,-5,0,-500,-500,-500,0,0,0,0
1205,-480,160,17040,-225,451,-33,0,-500,-500,-500,0,0,0,0
1244,-424,172,16888,-232,455,-25,0,-500,-500,-500,0,0,0,0
1283,-472,212,16948,-234,473,-27,0,-500,-500,-500,0,0,0,0
1322,-520,268,17000,-216,491,-35,0,-500,-500,-500,0,0,0,0
1361,-624,208,16932,-197,490,-52,0,-500,-500,-500,0,0,0,0
1400,-572,240,16860,-219,434,2,0,-500,-500,-500,0,0,0,0
1439,-644,156,16804,-231,410,-29,0,-500,-500,-500,0,0,0,0
1478,-664,172,16956,-241,353,-30,0,-500,-500,-500,0,0,0,0
1517,-624,88,16900,-244,300,-18,0,-500,-500,-500,0,0,0,0
1556,-640,140,16988,-232,258,-42,0,-500,-500,-500,0,0,0,0
1595,-588,192,16956,-239,198,7,0,-500,-500,-500,0,0,0,0
1634,-796,184,16940,-226,163,-26,0,-500,-500,-500,0,0,0,0
1673,-708,216,16964,-237,79,-19,0,-500,-500,-500,0,0,0,0
1712,-580,120,17024,-229,30,-20,0,-500,-500,-500,0,0,0,0
1751,-664,108,16984,-226,-6,-24,0,-500,-500,-500,0,0,0,0
1790,-708,176,16848,-237,-32,-26,0,-500,-500,-500,0,0,0,0
1829,-660,180,17040,-247,-64,-31,0,-500,-500,-500,0,0,0,0
1868,-596,252,16948,-245,-69,-18,0,-500,-500,-500,0,0,0,0
1907,-576,128,16888,-246,-92,-17,0,-500,-500,-500,0,0,0,0
1946,-540,72,16928,-259,-51,-25,0,-500,-500,-500,0,0,0,0
1985,-532,252,16892,-239,-52,-22,0,-500,-500,-500,0,0,0,0
2024,-584,208,16964,-256,-14,6,0,-500,-500,-500,0,0,0,0
2063,-544,180,16824,-213,44,-18,0,-500,-500,-500,0,0,0,0
2102,-496,176,16776,-236,75,-33,0,-500,-500,-500,0,0,0,0
2141,-528,196,16892,-240,114,-31,0,-500,-500,-500,0,0,0,0
2180,-516,164,16840,-225,181,-23,0,-500,-500,-500,0,0,0,0
2219,-496,120,16988,-216,188,-24,0,-500,-500,-500,0,0,0,0
2258,-612,40,17040,-222,228,3,0,-500,-500,-500,0,0,0,0
2297,-504,168,16952,-211,274,-38,0,-500,-500,-500,0,0,0,0
2336,-596,300,17044,-231,251,-23,0,-500,-500,-500,0,0,0,0
2375,-564,128,16948,-236,288,-12,0,-500,-500,-500,0,0,0,0
2414,-588,156,17088,-243,301,-32,0,-500,-500,-500,0,0,0,0
2453,-600,104,17016,-216,254,-35,0,-500,-500,-500,0,0,0,0
2492,-592,148,16848,-234,247,-25,0,-500,-500,-500,0,0,0,0
2531,-624,172,16892,-239,228,-11,0,-500,-500,-500,0,0,0,0
2570,-536,148,16872,-242,208,-21,0,-500,-500,-500,0,0,0,0
2609,-608,92,17056,-230,170,-24,0,-500,-500,-500,0,0,0,0
2648,-636,248,16824,-243,141,-21,0,-500,-500,-500,0,0,0,0
2687,-636,100,16936,-226,108,-24,0,-500,-500,-500,0,0,0,0
2726,-652,164,16948,-241,63,-21,0,-500,-500,-500,0,0,0,0
2765,-512,240,16964,-249,44,-19,0,-500,-500,-500,0,0,0,0
2804,-568,216,16988,-236,30,-21,0,-500,-500,-500,0,0,0,0
2843,-580,156,16924,-230,45,-45,0,-500,-500,-500,0,0,0,0
2882,-568,164,16948,-223,33,-46,0,-500,-500,-500,0,0,0,0
2921,-668,200,16856,-256,22,-13,0,-500,-500,-500,0,0,0,0
2960,-640,172,16928,-224,43,-18,0,-500,-500,-500,0,0,0,0
2999,-508,164,16796,-225,67,-18,0,-500,-500,-500,0,0,0,0
3038,-552,24,16948,-251,94,-27,0,-500,-500,-500,0,0,0,0
3077,-644,172,17016,-236,85,-27,0,-500,-500,-500,0,0,0,0
3116,-508,188,16964,-241,141,-14,0,-500,-500,-500,0,0,0,0
3155,-568,120,16956,-244,138,-20,0,-500,-500,-500,0,0,0,0
3194,-576,136,16920,-228,155,-29,0,-500,-500,-500,0,0,0,0
3233,-548,156,16856,-263,171,-39,0,-500,-500,-500,0,0,0,0
3272,-640,164,16892,-249,187,-26,0,-500,-500,-500,0,0,0,0
3311,-564,104,17080,-215,209,-33,0,-500,-500,-500,0,0,0,0
3350,-484,200,16960,-240,188,-38,0,-500,-500,-500,0,0,0,0
3389,-604,204,16976,-230,216,-26,0,-500,-500,-500,0,0,0,0
3428,-596,188,16756,-228,180,-19,0,-500,-500,-500,0,0,0,0
3467,-520,72,16860,-217,193,-9,0,-500,-500,-500,0,0,0,0
3506,-744,104,17236,-250,192,-25,0,-500,-500,-500,0,0,0,0
3545,-628,176,16888,-267,139,-24,0,-500,-500,-500,0,0,0,0
3584,-620,348,16900,-246,125,-27,0,-500,-500,-500,0,0,0,0
3623,-688,284,16948,-233,107,-24,0,-500,-500,-500,0,0,0,0
3662,-520,156,16940,-229,113,-30,0,-500,-500,-500,0,0,0,0
3701,-644,120,16992,-236,116,-23,0,-500,-500,-500,0,0,0,0
3740,-664,172,16908,-252,88,-7,0,-500,-500,-500,0,0,0,0
3779,-644,188,16780,-250,112,-41,0,-500,-500,-500,0,0,0,0
3818,-572,176,16780,-253,87,-20,0,-500,-500,-500,0,0,0,0
3857,-692,156,16944,-237,78,-19,0,-500,-500,-500,0,0,0,0
3896,-532,188,16824,-244,91,-25,0,-500,-500,-500,0,0,0,0
3935,-600,96,17060,-244,119,-2,0,-500,-500,-500,0,0,0,0
3974,-588,264,16880,-234,104,-8,0,-500,-500,-500,0,0,0,0
4013,-564,156,17016,-231,110,-26,0,-500,-500,-500,0,0,0,0
4052,-584,204,16892,-222,129,-26,0,-500,-500,-500,0,0,0,0
4091,-604,168,16980,-226,135,-17,0,-500,-500,-500,0,0,0,0
4130,-528,132,16904,-241,127,-34,0,-500,-500,-500,0,0,0,0
4169,-552,156,16868,-235,161,-22,0,-500,-500,-500,0,0,0,0
4208,-624,192,16952,-233,172,-34,0,-500,-500,-500,0,0,0,0
4247,-552,204,16928,-253,186,-24,0,-500,-500,-500,0,0,0,0
4286,-508,192,16824,-205,180,-31,0,-500,-500,-500,0,0,0,0
4325,-536,180,16840,-212,182,-12,0,-500,-500,-500,0,0,0,0
4364,-544,196,16892,-233,186,-17,0,-500,-500,-500,0,0,0,0
4403,-640,140,16976,-223,159,-8,0,-500,-500,-500,0,0,0,0
4442,-556,132,16832,-232,153,-38,0,-500,-500,-500,0,0,0,0
4481,-764,164,16940,-222,153,-30,0,-500,-500,-500,0,0,0,0
4520,-616,172,16840,-237,133,-18,0,-500,-500,-500,0,0,0,0
4559,-636,160,16768,-237,125,-12,0,-500,-500,-500,0,0,0,0
4598,-600,144,16748,-258,111,-11,0,-500,-500,-500,0,0,0,0
4637,-612,168,16920,-251,112,-5,0,-500,-500,-500,0,0,0,0
4676,-700,172,16940,-261,97,-33,0,-500,-500,-500,0,0,0,0
4715,-660,140,16880,-220,79,-28,0,-500,-500,-500,0,0,0,0
4754,-468,140,16900,-235,86,-7,0,-500,-500,-500,0,0,0,0
4793,-632,100,16908,-231,94,-5,0,-500,-500,-500,0,0,0,0
4832,-528,80,16872,-218,104,-32,0,-500,-500,-500,0,0,0,0
4871,-572,232,16940,-240,114,-24,0,-500,-500,-500,0,0,0,0
4910,-568,112,16836,-232,115,-53,0,-500,-500,-500,0,0,0,0
4949,-600,84,16788,-228,151,-14,0,-500,-500,-500,0,0,0,0
4988,-604,200,17048,-259,117,-38,0,-500,-500,-500,0,0,0,0
5027,-596,232,16768,-235,121,-30,0,-500,-500,-500,0,0,0,0
5066,-544,232,16864,-248,148,-34,0,-500,-500,-500,0,0,0,0
5105,-596,276,16904,-268,139,-16,0,-500,-500,-500,0,0,0,0
5144,-704,140,16788,-251,158,-19,0,-500,-500,-500,0,0,0,0
5183,-564,128,17192,-237,171,-33,0,-500,-500,-500,0,0,0,0
5222,-656,60,16928,-232,151,-21,0,-500,-500,-500,0,0,0,0
5261,-580,168,16764,-247,155,-30,0,-500,-500,-500,0,0,0,0
5300,-556,244,16720,-231,147,-35,0,-500,-500,-500,0,0,0,0
5339,-648,156,16844,-227,159,-16,0,-500,-500,-500,0,0,0,0
5378,-528,148,17020,-232,151,-26,0,-500,-500,-500,0,0,0,0
5417,-548,200,16620,-222,134,16,0,-500,-500,-500,0,0,0,0
5456,-568,132,17096,-230,147,-43,0,-500,-500,-500,0,0,0,0
5495,-544,32,16904,-242,113,-24,0,-500,-500,-500,0,0,0,0
5534,-520,168,17132,-249,113,-10,0,-500,-500,-500,0,0,0,0
5573,-544,180,17096,-235,87,-26,0,-500,-500,-500,0,0,0,0
5612,-544,212,16784,-229,111,-27,0,-500,-500,-500,0,0,0,0
5651,-668,220,16992,-239,101,-9,0,-500,-500,-500,0,0,0,0
5690,-572,100,16840,-243,105,-29,0,-500,-500,-500,0,0,0,0
5729,-556,200,17000,-252,105,-39,0,-500,-500,-500,0,0,0,0
5768,-520,176,17004,-244,113,-21,0,-500,-500,-500,0,0,0,0
5807,-628,168,16940,-247,140,-18,0,-500,-500,-500,0,0,0,0
5846,-516,188,16952,-249,136,-16,0,-500,-500,-500,0,0,0,0
5885,-648,252,16836,-224,128,-23,0,-500,-500,-500,0,0,0,0
5924,-548,168,16820,-239,119,-23,0,-500,-500,-500,0,0,0,0
5963,-648,60,17024,-254,141,-20,0,-500,-500,-500,0,0,0,0
6002,-544,272,16968,-233,162,-26,0,-500,-500,-500,0,0,0,0
6041,-624,136,16936,-231,143,-34,0,-500,-500,-500,0,0,0,0
6080,-708,128,16940,-208,147,-19,0,-500,-500,-500,0,0,0,0
6119,-680,188,17036,-227,155,-33,0,-500,-500,-500,0,0,0,0
6158,-484,104,17060,-249,157,-25,0,-500,-500,-500,0,0,0,0
6197,-648,72,17068,-226,133,-25,0,-500,-500,-500,0,0,0,0
6236,-620,112,17092,-238,151,-39,0,-500,-500,-500,0,0,0,0
6275,-552,160,16748,-241,146,-32,0,-500,-500,-500,0,0,0,0
6314,-592,200,16776,-237,117,-1,0,-500,-500,-500,0,0,0,0
6353,-628,200,17052,-243,118,-5,0,-500,-500,-500,0,0,0,0
6392,-544,180,16856,-227,121,-2,0,-500,-500,-500,0,0,0,0
6431,-512,204,16780,-226,123,-19,0,-500,-500,-500,0,0,0,0
6470,-588,216,16996,-249,103,-22,0,-500,-500,-500,0,0,0,0
6509,-656,192,16960,-218,116,-28,0,-500,-500,-500,0,0,0,0
6548,-452,184,16824,-225,124,-12,0,-500,-500,-500,0,0,0,0
6587,-568,208,17076,-213,94,-30,0,-500,-500,-500,0,0,0,0
6626,-604,172,16584,-208,110,-22,0,-500,-500,-500,0,0,0,400
6665,-564,192,16808,-241,123,-23,0,-500,-500,-500,0,0,0,400
6704,-600,84,17048,-224,120,-38,0,-500,-500,-500,0,0,0,400
6743,-392,132,16272,-241,71,-15,0,-500,-500,-500,0,0,0,400
6782,-504,560,16776,-286,283,3,0,-500,-500,-500,0,0,0,400
6821,-240,244,17004,-240,515,-37,0,-500,-500,-500,0,0,0,400
6860,-316,252,17004,-183,925,-18,0,-500,-500,-500,0,0,0,400
6899,-404,128,16472,-209,1489,-92,0,-500,-500,-500,0,0,0,400
6938,-780,944,16716,-189,2421,-67,0,-500,-500,-500,0,0,0,400
6977,-420,-520,18496,-128,4078,-79,0,-500,-500,-500,0,0,0,400
7016,-1080,-600,17980,-168,6691,7,0,-500,-500,-500,0,0,0,400
7055,-2216,452,15216,-103,10774,-19,0,-500,-500,-500,0,0,0,400
7094,-1808,1852,14896,-212,16501,-228,0,-500,-500,-500,0,0,0,400
7133,-4764,-9316,16500,44,23869,-382,0,-500,-500,-500,0,0,0,400
7172,-1652,2404,18956,942,32410,-782,0,-500,-500,-500,0,0,0,400
7211,-5828,19968,10384,-1229,32767,-1089,0,-500,-500,-500,0,0,0,400
7251,-2588,-11424,2856,-6947,12934,-1860,0,-500,-500,-500,0,0,0,400
7291,-8004,-3512,32767,1635,3988,1959,0,-500,-500,-500,0,0,0,400
7330,-5804,3464,9484,719,-4220,914,0,-500,-500,-500,0,0,0,400
7369,-13160,412,13112,-457,-5478,-974,0,-500,-500,-500,0,0,0,400
7408,-12316,7288,6416,-152,-8302,2320,0,-500,-500,-500,0,0,0,400
7447,-148,-300,2524,13,1039,484,0,-500,-500,-500,0,0,0,400
7486,2832,-1316,4468,-6,5683,-195,0,-500,-500,-500,0,0,0,400
7525,-11664,1372,10416,-86,41,-180,0,-500,-500,-500,0,0,0,400
7564,-11276,-1788,11188,-898,-1874,-217,0,-500,-500,-500,0,0,0,400
7604,-7672,892,12092,292,199,289,0,-500,-500,-500,0,0,0,400
7643,-12736,764,11764,-554,-109,-70,0,-500,-500,-500,0,0,0,400
7682,-13880,-252,11556,-198,-956,306,0,-500,-500,-500,0,0,0,400
7721,-8788,3572,11464,-439,-682,-216,0,-500,-500,-500,0,0,0,400
7760,-11176,-860,12152,-159,-131,-60,0,-500,-500,-500,0,0,0,400
7799,-12296,656,10876,-149,-753,281,0,-500,-500,-500,0,0,0,400
7838,-7568,1944,13536,-201,253,-293,0,-500,-500,-500,0,0,0,400
7877,-10420,-2572,12676,117,670,-311,0,-500,-500,-500,0,0,0,400
7916,-11748,-732,13684,-84,-421,118,0,-500,-500,-500,0,0,0,400
7955,-9464,3024,14616,-615,212,-187,0,-500,-500,-500,0,0,0,400
7994,-11628,-2412,11924,-33,286,39,0,-500,-500,-500,0,0,0,400
8033,-10076,168,14320,-18,119,51,0,-500,-500,-500,0,0,0,400
8072,-9140,1384,15852,-517,287,-314,0,-500,-500,-500,0,0,0,400
8111,-12020,-2116,12084,55,240,185,0,-500,-500,-500,0,0,0,400
8150,-9952,264,14436,10,-105,19,0,-500,-500,-500,0,0,0,400
8189,-12736,444,12292,-568,226,-209,0,-500,-500,-500,0,0,0,400
8228,-11952,-1160,12604,78,138,343,0,-500,-500,-500,0,0,0,400
8267,-11284,1424,14196,-150,115,-105,0,-500,-500,-500,0,0,0,400
8306,-12020,160,12148,-424,141,-233,0,-500,-500,-500,0,0,0,400
8345,-11600,-812,10908,-9,-63,284,0,-500,-500,-500,0,0,0,400
8384,-12240,3488,12164,-478,63,-62,0,-500,-500,-500,0,0,0,400
8423,-10552,-488,10624,-392,-154,-102,0,-500,-500,-500,0,0,0,400
8462,-11004,-16,13700,-133,-86,201,0,-500,-500,-500,0,0,0,400
8501,-10628,2504,14848,-374,278,-178,0,-500,-500,-500,0,0,0,400
8540,-11364,-2152,10484,-310,-111,20,0,-500,-500,-500,0,0,0,400
8579,-8796,-28,12588,41,183,133,0,-500,-500,-500,0,0,0,400
8618,-10836,3536,11848,-589,213,-273,0,-500,-500,-500,0,0,0,400
8657,-11148,-884,12852,25,40,108,0,-500,-500,-500,0,0,0,400
8696,-12472,260,12904,-88,113,228,0,-500,-500,-500,0,0,0,400
8735,-10372,1412,15796,-623,217,-292,0,-500,-500,-500,0,0,0,400
8774,-9736,-4380,15004,298,246,223,0,-500,-500,-500,0,0,0,400
8813,-13544,3076,11416,-255,249,-43,0,-500,-500,-500,0,0,0,400
8852,-11324,1312,12444,-527,160,-189,0,-500,-500,-500,0,0,0,400
8891,-13156,1088,9740,120,-218,185,0,-500,-500,-500,0,0,0,400
8930,-11536,2072,12516,-336,84,-120,0,-500,-500,-500,0,0,0,400
8969,-9232,-340,12444,-518,81,-151,0,-500,-500,-500,0,0,0,400
9008,-11732,728,11152,72,-129,338,0,-500,-500,-500,0,0,0,400
9047,-11828,2332,11364,-354,-42,-152,0,-500,-500,-500,0,0,0,400
9086,-10252,-244,11660,-651,133,-210,0,-500,-500,-500,0,0,0,400
9125,-10240,1172,10124,64,-62,172,0,-500,-500,-500,0,0,0,400
9164,-10828,2428,9684,-432,-78,-202,0,-500,-500,-500,0,0,0,400
9203,-10244,-336,11004,-612,-38,-103,0,-500,-500,-500,0,0,0,0
9242,-10748,336,10776,130,12,209,0,-500,-500,-500,0,0,0,0
9281,-10764,760,12656,15,-112,80,0,-500,-500,-500,0,0,0,0
9320,-9484,-1460,12404,9,574,244,0,-500,-500,-500,0,0,0,0
9359,-10384,1500,12456,-261,-267,-175,0,-500,-500,-500,0,0,0,0
9398,-11920,-324,13536,-92,121,-64,0,-500,-500,-500,0,0,0,0
9437,-9936,888,10948,-318,-138,-27,0,-500,-500,-500,0,0,0,0
9476,-11448,-252,12912,-157,97,-64,0,-500,-500,-500,0,0,0,0
9515,-10644,804,10240,-269,102,115,0,-500,-500,-500,0,0,0,0
9554,-11256,732,12268,-236,-168,-82,0,-500,-500,-500,0,0,0,0
9593,-11400,1404,12164,-315,-781,-6,0,-500,-500,-500,0,0,0,0
9632,-11528,1360,12336,-343,-1443,-49,0,-500,-500,-500,0,0,0,0
9671,-11008,1592,12872,-251,-2287,9,0,-500,-500,-500,0,0,0,0
9710,-11208,1372,12200,-416,-3095,37,0,-500,-500,-500,0,0,0,0
9749,-10264,-320,13692,-331,-3878,4,0,-500,-500,-500,0,0,0,0
9788,-9392,-68,13628,-346,-4765,46,0,-500,-500,-500,0,0,0,0
9827,-10356,484,13880,-388,-5720,61,0,-500,-500,-500,0,0,0,0
9866,-9416,40,15044,-305,-6571,80,0,-500,-500,-500,0,0,0,0
9905,-9044,132,14004,-386,-7252,87,0,-500,-500,-500,0,0,0,0
9944,-8136,-288,14664,-409,-7978,84,0,-500,-500,-500,0,0,0,0
9983,-7620,320,15356,-426,-8483,80,0,-500,-500,-500,0,0,0,0
10022,-7104,60,15048,-358,-8911,114,0,-500,-500,-500,0,0,0,0
10061,-6536,496,15600,-464,-9224,119,0,-500,-500,-500,0,0,0,0
10100,-5412,100,15688,-336,-9599,94,0,-500,-500,-500,0,0,0,0
10139,-5028,188,16160,-376,-9794,110,0,-500,-500,-500,0,0,0,0
10178,-3880,360,16224,-462,-9874,102,0,-500,-500,-500,0,0,0,0
10217,-3144,192,16184,-419,-9929,114,0,-500,-500,-500,0,0,0,0
10256,-2312,112,16236,-399,-9868,96,0,-500,-500,-500,0,0,0,0
10295,-1436,284,16856,-491,-9642,92,0,-500,-500,-500,0,0,0,0
10334,-460,148,17020,-385,-9359,89,0,-500,-500,-500,0,0,0,0
10373,260,260,16868,-421,-9024,100,0,-500,-500,-500,0,0,0,0
10412,944,224,16856,-413,-8573,84,0,-500,-500,-500,0,0,0,0
10451,1912,240,16688,-391,-7987,61,0,-500,-500,-500,0,0,0,0
10490,2488,64,16788,-398,-7365,69,0,-500,-500,-500,0,0,0,0
10529,3052,136,16644,-347,-6692,85,0,-500,-500,-500,0,0,0,0
10568,3568,108,16492,-383,-5902,28,0,-500,-500,-500,0,0,0,0
10607,4136,104,16496,-359,-5068,30,0,-500,-500,-500,0,0,0,0
10646,4464,88,16428,-340,-4211,57,0,-500,-500,-500,0,0,0,0
10685,4712,100,16244,-298,-3345,30,0,-500,-500,-500,0,0,0,0
10724,4972,44,16096,-268,-2420,16,0,-500,-500,-500,0,0,0,0
10763,5184,128,16036,-274,-1457,-8,0,-500,-500,-500,0,0,0,0
10802,5288,60,16208,-253,-475,-13,0,-500,-500,-500,0,0,0,0
10841,5256,24,16132,-245,490,-31,0,-500,-500,-500,0,0,0,0
10880,5288,64,16148,-199,1426,-30,0,-500,-500,-500,0,0,0,0
10919,4948,68,16260,-201,2324,-52,0,-500,-500,-500,0,0,0,0
10958,4712,44,16284,-169,3141,-55,0,-500,-500,-500,0,0,0,0
10997,4564,40,16308,-180,3928,-92,0,-500,-500,-500,0,0,0,0
11036,4168,120,16416,-134,4642,-88,0,-500,-500,-500,0,0,0,0
11075,3740,84,16448,-139,5284,-90,0,-500,-500,-500,0,0,0,0
11114,3308,76,16364,-136,5848,-110,0,-500,-500,-500,0,0,0,0
11153,2860,132,16556,-90,6293,-122,0,-500,-500,-500,0,0,0,0
11192,2288,120,16784,-112,6677,-103,0,-500,-500,-500,0,0,0,0
11231,1788,124,16776,-101,6944,-132,0,-500,-500,-500,0,0,0,0
11270,1076,88,16924,-97,7103,-121,0,-500,-500,-500,0,0,0,0
11309,356,148,16888,-98,7193,-107,0,-500,-500,-500,0,0,0,0
11348,300,148,16896,-109,7122,-75,0,-500,-500,-500,0,0,0,0
11387,-1060,44,16844,-83,7168,-97,0,-500,-500,-500,0,0,0,0
11426,-1312,-24,17048,-113,7016,-128,0,-500,-500,-500,0,0,0,0
11465,-1816,36,16420,-88,6604,-94,0,-500,-500,-500,0,0,0,0
11504,-2296,192,16740,-104,5924,-76,0,-500,-500,-500,0,0,0,0
11543,-3356,304,16604,-127,4895,-125,0,-500,-500,-500,0,0,0,0
11582,-3308,244,16648,-168,3597,-85,0,-500,-500,-500,0,0,0,0
11621,-3720,36,16472,-151,2180,-67,0,-500,-500,-500,0,0,0,0
11660,-3572,188,16556,-234,866,-32,0,-500,-500,-500,0,0,0,0
